"id","kategorie","skupina","podnet","usmev","smer","kvalita","intenzita","instinkt","sire_oboci","vnitrni_oboci","zevni_oboci","horni_vicko","dolni_vicko","sire_koutky","vyska_koutky","horni_ret","dolni_ret","vyska_usta","horizontalne_hlava","vertikalne_hlava","atraktivita"
"20","kontakt","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"20","reakce","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"20","deprese","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"20","evokace","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"20","rozhodnuti","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"20","obava","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"20","evokace","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"20","pohoda","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"20","obava","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"20","evokace","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"20","pohoda","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"20","ocekavani","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"20","obrana","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"20","zabava","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"20","rozvaha","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"20","kontakt","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"20","reakce","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"20","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"20","vstrictnost","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"20","rozhodnuti","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"20","deprese","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"20","vstrictnost","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"20","reakce","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"20","deprese","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"20","agrese","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"20","odmitnuti","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"20","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"20","vstrictnost","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"20","rozhodnuti","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"20","obava","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"21","evokace","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"21","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"21","obrana","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"21","agrese","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"21","reakce","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"21","reakce","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"21","rozhodnuti","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"21","rozhodnuti","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"21","rozhodnuti","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"21","obrana","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"21","evokace","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"21","obrana","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"21","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"21","zabava","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"21","odmitnuti","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"21","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"21","deprese","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"21","obava","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"21","vstrictnost","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"21","vstrictnost","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"21","kontakt","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"21","rozvaha","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"21","rozvaha","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"21","rozvaha","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"21","agrese","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"21","agrese","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"21","reakce","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"21","ocekavani","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"21","ocekavani","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"21","ocekavani","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"21","pohoda","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"21","pohoda","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"21","pohoda","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"21","odmitnuti","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"21","zabava","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"21","odmitnuti","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"21","vstrictnost","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"21","kontakt","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"21","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"21","obava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"21","deprese","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"21","deprese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"22","vstrictnost","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"22","zabava","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"22","agrese","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"22","obrana","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"22","pohoda","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"22","rozhodnuti","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"22","agrese","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"22","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"22","zabava","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"22","obrana","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"22","vstrictnost","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"22","evokace","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"22","rozhodnuti","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"22","rozhodnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"22","rozvaha","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"22","kontakt","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"22","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"22","zabava","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"22","evokace","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"22","rozvaha","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"22","obava","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"22","ocekavani","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"22","obrana","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"22","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"22","odmitnuti","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"22","obava","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"22","ocekavani","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"22","odmitnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"22","rozvaha","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"22","reakce","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"22","odmitnuti","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"22","reakce","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"22","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"22","deprese","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"22","pohoda","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"22","vstrictnost","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"22","evokace","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"22","deprese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"22","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"22","agrese","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"22","obava","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"22","deprese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"23","evokace","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"23","obrana","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"23","rozhodnuti","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"23","obrana","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"23","rozhodnuti","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"23","reakce","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"23","deprese","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"23","ocekavani","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"23","agrese","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"23","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"23","zabava","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"23","reakce","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"23","evokace","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"23","obrana","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"23","rozhodnuti","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"23","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"23","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"23","odmitnuti","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"23","obava","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"23","odmitnuti","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"23","agrese","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"23","ocekavani","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"23","vstrictnost","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"23","zabava","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"23","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"23","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"23","kontakt","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"23","reakce","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"23","ocekavani","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"23","deprese","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"23","rozvaha","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"23","pohoda","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"23","rozvaha","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"23","deprese","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"23","obava","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"23","pohoda","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"23","kontakt","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"23","pohoda","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"23","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"23","rozvaha","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"23","agrese","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"23","evokace","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"24","odmitnuti","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"24","agrese","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"24","agrese","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"24","obrana","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"24","obrana","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"24","pohoda","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"24","deprese","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"24","obrana","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"24","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"24","ocekavani","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"24","ocekavani","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"24","odmitnuti","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"24","rozhodnuti","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"24","reakce","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"24","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"24","rozvaha","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"24","ocekavani","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"24","obava","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"24","agrese","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"24","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"24","vstrictnost","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"24","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"24","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"24","evokace","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"24","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"24","evokace","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"24","kontakt","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"24","pohoda","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"24","rozvaha","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"24","zabava","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"24","zabava","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"24","rozhodnuti","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"24","obava","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"24","rozvaha","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"24","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"24","odmitnuti","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"24","deprese","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"24","pohoda","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"24","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"24","rozhodnuti","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"24","reakce","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"24","evokace","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"25","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"25","pohoda","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"25","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"25","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"25","vstrictnost","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"25","zabava","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"25","odmitnuti","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"25","pohoda","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"25","kontakt","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"25","obava","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"25","reakce","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"25","odmitnuti","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"25","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"25","deprese","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"25","vstrictnost","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"25","evokace","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"25","odmitnuti","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"25","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"25","evokace","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"25","deprese","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"25","agrese","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"25","agrese","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"25","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"25","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"25","pohoda","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"25","rozhodnuti","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"25","rozhodnuti","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"25","obrana","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"25","ocekavani","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"25","vstrictnost","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"25","obava","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"25","obrana","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"25","obava","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"25","rozvaha","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"25","reakce","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"25","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"25","zabava","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"25","obrana","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"25","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"25","deprese","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"25","rozhodnuti","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"25","ocekavani","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"26","zabava","1","zdvorilost","1",1,0,2,5,0,8,13,5,12,32,51,18,18,6,3,7,112
"26","rozvaha","1","pratelstvi","2",1,1,2,5,1,8,6,6,18,13,48,3,13,8,1,9,125
"26","rozhodnuti","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"26","deprese","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"26","odmitnuti","2","dik","5",1,1,2,4,0,8,2,5,4,25,37,6,13,6,2,3,128
"26","reakce","2","obdiv","6",1,2,2,4,0,9,6,3,12,2,45,6,14,1,5,4,125
"26","ocekavani","3","sdeleni","7",1,0,2,3,8,1,15,0,7,28,23,3,16,1,1,7,116
"26","vstrictnost","3","svadeni","8",1,1,2,3,4,9,13,9,8,19,56,3,5,8,10,10,141
"26","evokace","3","vyzva","9",1,2,2,3,0,28,36,6,15,44,59,5,20,11,8,7,107
"26","vstrictnost","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"26","kontakt","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"26","vstrictnost","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"26","pohoda","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"26","rozhodnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"26","zabava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"26","obrana","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"26","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"26","agrese","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"26","kontakt","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"26","pohoda","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"26","evokace","7","souhlas","21",1,2,1,6,27,26,8,13,3,0,52,3,19,22,9,4,110
"26","evokace","8","blazenost","22",0,0,2,0,3,4,5,25,3,44,22,6,11,43,9,9,132
"26","rozvaha","8","poteseni","23",0,1,2,0,1,2,15,0,6,20,34,4,8,1,0,7,138
"26","agrese","8","hrdost","24",0,2,2,0,11,7,19,2,6,15,26,2,20,39,6,7,105
"26","rozhodnuti","9","pobaveni","25",0,0,2,4,0,6,1,9,6,16,42,0,12,9,5,7,132
"26","odmitnuti","9","veseli","26",0,1,2,4,0,15,7,16,4,38,56,6,9,6,2,6,133
"26","obrana","9","smich","27",0,2,2,4,0,7,6,23,6,0,16,16,14,9,7,9,116
"26","obava","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"26","obrana","10","nuda","29",0,1,0,0,0,0,6,18,1,6,22,8,28,7,7,6,104
"26","pohoda","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"26","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
